Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
8,1.803186,,9.095804,6.102952,4.851869,5.705036,5.301734,5.229862,,0,1.000000,1.490394,1.874701,1.594347,1.715628,1.739205,,1,1,1,1,1,1,1,,,13393692,13393692,13393692,13393692,13393692,13393692,13393692,



Sun Nov  5 23:15:53 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
7,1.433178,,12.855772,9.262738,7.821530,6.115568,6.068795,5.359049,,0,1.000000,1.387902,1.643639,2.102139,2.118340,2.398891,,1,1,1,1,1,1,1,,,13392939,13392939,13392939,13392939,13392939,13392939,13392939,



Sun Nov  5 23:16:56 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
6,2.054465,,12.176188,8.638676,6.865456,5.802988,5.858904,5.879843,,0,1.000000,1.409497,1.773544,2.098262,2.078237,2.070836,,1,1,1,1,1,1,1,,,13393591,13393591,13393591,13393591,13393591,13393591,13393591,



Sun Nov  5 23:17:57 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
5,1.490345,,13.049522,7.816767,6.237107,6.957981,6.681589,6.925963,,0,1.000000,1.669427,2.092240,1.875475,1.953057,1.884146,,1,1,1,1,1,1,1,,,13393509,13393509,13393509,13393509,13393509,13393509,13393509,



Sun Nov  5 23:19:00 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
4,1.883771,,13.428368,8.180946,6.821796,6.178273,12.901970,8.995227,,0,1.000000,1.641420,1.968450,2.173482,1.040800,1.492833,,1,1,1,1,1,1,1,,,13393072,13393072,13393072,13393072,13393072,13393072,13393072,



Sun Nov  5 23:20:11 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
3,1.951259,,18.285357,11.462497,7.759273,7.780529,7.015896,6.864167,,0,1.000000,1.595233,2.356581,2.350143,2.606275,2.663886,,1,1,1,1,1,1,1,,,13393692,13393692,13393692,13393692,13393692,13393692,13393692,



Sun Nov  5 23:21:25 2017

Percolation,Site
Probability,0.800000
Perc type,2,
Runs,1


Size,4096x4096,,P+C times,,,,,,,P+C speedup,,,,,,,,Times percolated (Validation),,,,,,,,,Avg cluster size (Validation),
Nodes,Allocation,,T1,T2,T3,T4,T5,T6,,T0,T1,T2,T3,T4,T5,T6,,Seq,T1,T2,T3,T4,T5,T6,,,Seq,T1,T2,T3,T4,T5,T6,
2,1.879045,,21.047269,10.795101,9.520412,9.144382,8.541186,9.296680,,0,1.000000,1.949706,2.210752,2.301661,2.464209,2.263955,,1,1,1,1,1,1,1,,,13393319,13393319,13393319,13393319,13393319,13393319,13393319,




